4.500000	-4.330127
3.000000	-1.732051
-4.500000	6.062178
0.000000	-3.464102
-4.500000	-4.330127
-3.000000	3.464102
-6.000000	-3.464102
-4.500000	6.062178
6.000000	-3.464102
6.000000	5.196152
6.000000	-1.732051
4.500000	-6.062178
1.500000	6.062178
-1.500000	0.866025
0.000000	1.732051
6.000000	-3.464102
1.500000	4.330127
6.000000	-1.732051
4.500000	-4.330127
3.000000	-1.732051
4.500000	-0.866025
0.000000	-3.464102
-4.500000	4.330127
6.000000	0.000000
-3.000000	-3.464102
4.500000	0.866025
4.500000	-6.062178
-1.500000	-6.062178
7.500000	-2.598076
3.000000	3.464102
